SAMPLE_DATE,PM25_CONCENTRATION,UNITS,STATE,COUNTY,MSA
06142011,6.7,ug/m3 LC,19,177,
06172011,8.7,ug/m3 LC,19,177,
06202011,7,ug/m3 LC,19,177,
06232011,2.1,ug/m3 LC,19,177,
06262011,10,ug/m3 LC,19,177,
06292011,7.8,ug/m3 LC,19,177,
07022011,9.7,ug/m3 LC,19,177,
07052011,12.2,ug/m3 LC,19,177,
07082011,15.2,ug/m3 LC,19,177,
07112011,7.5,ug/m3 LC,19,177,
07142011,13.1,ug/m3 LC,19,177,
07172011,24.8,ug/m3 LC,19,177,
07202011,9.7,ug/m3 LC,19,177,
07232011,14,ug/m3 LC,19,177,
07262011,12.4,ug/m3 LC,19,177,
08012011,15.4,ug/m3 LC,19,177,
08042011,11.6,ug/m3 LC,19,177,
08072011,5.1,ug/m3 LC,19,177,
08102011,5.6,ug/m3 LC,19,177,
08132011,5.8,ug/m3 LC,19,177,
08162011,12.5,ug/m3 LC,19,177,
08192011,8,ug/m3 LC,19,177,
08222011,10.1,ug/m3 LC,19,177,
08252011,15.1,ug/m3 LC,19,177,
08282011,19,ug/m3 LC,19,177,
08312011,29.7,ug/m3 LC,19,177,
09032011,27.3,ug/m3 LC,19,177,
09062011,5.8,ug/m3 LC,19,177,
09092011,6.4,ug/m3 LC,19,177,
09162011,4.1,ug/m3 LC,19,177,
09182011,11.8,ug/m3 LC,19,177,
09212011,3.7,ug/m3 LC,19,177,
09242011,4.7,ug/m3 LC,19,177,
10052011,11.3,ug/m3 LC,19,177,
10062011,12.7,ug/m3 LC,19,177,
10072011,15.2,ug/m3 LC,19,177,
10092011,11.1,ug/m3 LC,19,177,
10122011,6.8,ug/m3 LC,19,177,
10152011,3.1,ug/m3 LC,19,177,
10182011,3.2,ug/m3 LC,19,177,
10212011,4.4,ug/m3 LC,19,177,
10242011,4.5,ug/m3 LC,19,177,
10272011,4.6,ug/m3 LC,19,177,
10302011,4.6,ug/m3 LC,19,177,
11022011,6.4,ug/m3 LC,19,177,
11052011,11.6,ug/m3 LC,19,177,
11082011,8.2,ug/m3 LC,19,177,
11112011,4.1,ug/m3 LC,19,177,
11142011,3.9,ug/m3 LC,19,177,
11172011,3.6,ug/m3 LC,19,177,
11202011,10.3,ug/m3 LC,19,177,
11232011,15.5,ug/m3 LC,19,177,
11262011,10,ug/m3 LC,19,177,
11292011,4.5,ug/m3 LC,19,177,
12022011,13.5,ug/m3 LC,19,177,
12052011,7.4,ug/m3 LC,19,177,
12082011,16,ug/m3 LC,19,177,
12112011,18.4,ug/m3 LC,19,177,
12142011,4.3,ug/m3 LC,19,177,
12172011,9.7,ug/m3 LC,19,177,
12202011,8.4,ug/m3 LC,19,177,
12232011,7.1,ug/m3 LC,19,177,
12262011,2.6,ug/m3 LC,19,177,
12292011,3.4,ug/m3 LC,19,177,
01032011,8.1,ug/m3 LC,19,193,
01062011,8.4,ug/m3 LC,19,193,
01092011,6.4,ug/m3 LC,19,193,
01122011,11.7,ug/m3 LC,19,193,
01152011,6.8,ug/m3 LC,19,193,
01182011,4.8,ug/m3 LC,19,193,
01212011,10,ug/m3 LC,19,193,
01242011,14.3,ug/m3 LC,19,193,
01272011,14.6,ug/m3 LC,19,193,
01302011,8.8,ug/m3 LC,19,193,
02022011,6.1,ug/m3 LC,19,193,
02052011,22.4,ug/m3 LC,19,193,
02082011,6.1,ug/m3 LC,19,193,
02112011,4.3,ug/m3 LC,19,193,
02142011,4.2,ug/m3 LC,19,193,
02172011,6.9,ug/m3 LC,19,193,
02202011,6.5,ug/m3 LC,19,193,
02232011,11.6,ug/m3 LC,19,193,
02262011,10,ug/m3 LC,19,193,
03012011,10.3,ug/m3 LC,19,193,
03042011,23.4,ug/m3 LC,19,193,
03072011,19.5,ug/m3 LC,19,193,
03102011,13.5,ug/m3 LC,19,193,
03132011,10.5,ug/m3 LC,19,193,
03162011,12.3,ug/m3 LC,19,193,
03192011,7.9,ug/m3 LC,19,193,
03222011,16.6,ug/m3 LC,19,193,
03252011,10.8,ug/m3 LC,19,193,
03282011,10.6,ug/m3 LC,19,193,
03312011,20.8,ug/m3 LC,19,193,
04032011,16.6,ug/m3 LC,19,193,
04062011,3,ug/m3 LC,19,193,
04092011,23.3,ug/m3 LC,19,193,
04122011,10.2,ug/m3 LC,19,193,
04152011,7.6,ug/m3 LC,19,193,
04182011,4.3,ug/m3 LC,19,193,
04212011,8.3,ug/m3 LC,19,193,
04242011,9,ug/m3 LC,19,193,
04272011,7.5,ug/m3 LC,19,193,
04302011,2.2,ug/m3 LC,19,193,
05032011,7,ug/m3 LC,19,193,
05062011,7.8,ug/m3 LC,19,193,
05092011,17.7,ug/m3 LC,19,193,
05122011,8.7,ug/m3 LC,19,193,
05152011,2.9,ug/m3 LC,19,193,
05182011,9.2,ug/m3 LC,19,193,
05212011,6.2,ug/m3 LC,19,193,
05242011,5.5,ug/m3 LC,19,193,
05272011,7.2,ug/m3 LC,19,193,
05302011,15.4,ug/m3 LC,19,193,
06022011,11.9,ug/m3 LC,19,193,
06052011,9,ug/m3 LC,19,193,
06082011,8.5,ug/m3 LC,19,193,
06132011,6.2,ug/m3 LC,19,193,
06142011,7.1,ug/m3 LC,19,193,
06172011,7.3,ug/m3 LC,19,193,
06202011,6.4,ug/m3 LC,19,193,
06232011,4.1,ug/m3 LC,19,193,
06292011,12.6,ug/m3 LC,19,193,
07022011,6.1,ug/m3 LC,19,193,
07052011,15.7,ug/m3 LC,19,193,
07082011,11,ug/m3 LC,19,193,
07112011,5.1,ug/m3 LC,19,193,
07142011,15.7,ug/m3 LC,19,193,
07172011,16.7,ug/m3 LC,19,193,
07202011,10,ug/m3 LC,19,193,
07232011,12.1,ug/m3 LC,19,193,
07262011,11.3,ug/m3 LC,19,193,
07292011,8.8,ug/m3 LC,19,193,
08012011,14.1,ug/m3 LC,19,193,
08042011,10.5,ug/m3 LC,19,193,
08072011,7.5,ug/m3 LC,19,193,
08102011,6.4,ug/m3 LC,19,193,
08132011,6.7,ug/m3 LC,19,193,
08162011,10.2,ug/m3 LC,19,193,
08192011,5.2,ug/m3 LC,19,193,
08222011,8.2,ug/m3 LC,19,193,
08252011,8.2,ug/m3 LC,19,193,
08282011,7.2,ug/m3 LC,19,193,
08312011,16.4,ug/m3 LC,19,193,
09032011,5.1,ug/m3 LC,19,193,
09062011,4.7,ug/m3 LC,19,193,
09092011,9.8,ug/m3 LC,19,193,
09122011,9.2,ug/m3 LC,19,193,
09152011,4.2,ug/m3 LC,19,193,
09182011,7.9,ug/m3 LC,19,193,
09212011,3.2,ug/m3 LC,19,193,
09242011,6.2,ug/m3 LC,19,193,
09272011,8.6,ug/m3 LC,19,193,
09302011,7.4,ug/m3 LC,19,193,
10032011,11.5,ug/m3 LC,19,193,
10062011,17.8,ug/m3 LC,19,193,
10092011,10,ug/m3 LC,19,193,
10122011,3.3,ug/m3 LC,19,193,
10152011,4.8,ug/m3 LC,19,193,
10182011,4,ug/m3 LC,19,193,
10212011,7.8,ug/m3 LC,19,193,
10242011,7.1,ug/m3 LC,19,193,
10272011,7.5,ug/m3 LC,19,193,
10302011,3.9,ug/m3 LC,19,193,
11022011,4.4,ug/m3 LC,19,193,
11072011,7.6,ug/m3 LC,19,193,
11092011,6.2,ug/m3 LC,19,193,
11112011,6.8,ug/m3 LC,19,193,
11142011,4,ug/m3 LC,19,193,
11172011,5.9,ug/m3 LC,19,193,
11202011,5.3,ug/m3 LC,19,193,
11232011,24.6,ug/m3 LC,19,193,
11262011,8.6,ug/m3 LC,19,193,
11292011,7.1,ug/m3 LC,19,193,
12022011,7.6,ug/m3 LC,19,193,
12052011,7.1,ug/m3 LC,19,193,
12082011,7.4,ug/m3 LC,19,193,
12112011,24,ug/m3 LC,19,193,
12142011,11.5,ug/m3 LC,19,193,
12172011,6.9,ug/m3 LC,19,193,
12202011,8.5,ug/m3 LC,19,193,
12232011,4.8,ug/m3 LC,19,193,
12262011,4.3,ug/m3 LC,19,193,
12292011,3.1,ug/m3 LC,19,193,
01032011,8.5,ug/m3 LC,20,091,
01062011,5.4,ug/m3 LC,20,091,
01092011,4.6,ug/m3 LC,20,091,
01122011,12.1,ug/m3 LC,20,091,
01152011,16.6,ug/m3 LC,20,091,
01182011,18.9,ug/m3 LC,20,091,
01212011,14.5,ug/m3 LC,20,091,
01242011,21.3,ug/m3 LC,20,091,
01272011,14.8,ug/m3 LC,20,091,
01302011,9.4,ug/m3 LC,20,091,
02022011,5,ug/m3 LC,20,091,
02052011,15.8,ug/m3 LC,20,091,
02082011,6.2,ug/m3 LC,20,091,
02112011,10.4,ug/m3 LC,20,091,
02142011,3.9,ug/m3 LC,20,091,
02172011,6.2,ug/m3 LC,20,091,
02202011,9.8,ug/m3 LC,20,091,
02232011,10.4,ug/m3 LC,20,091,
02262011,13.5,ug/m3 LC,20,091,
03012011,5.9,ug/m3 LC,20,091,
03042011,32.1,ug/m3 LC,20,091,
03072011,10.1,ug/m3 LC,20,091,
03102011,9.9,ug/m3 LC,20,091,
03132011,11.3,ug/m3 LC,20,091,
03162011,10.4,ug/m3 LC,20,091,
03192011,7.2,ug/m3 LC,20,091,
03222011,9.8,ug/m3 LC,20,091,
03252011,13.6,ug/m3 LC,20,091,
03282011,9.8,ug/m3 LC,20,091,
03312011,21.1,ug/m3 LC,20,091,
04032011,17,ug/m3 LC,20,091,
04062011,11.7,ug/m3 LC,20,091,
04092011,14,ug/m3 LC,20,091,
04122011,8,ug/m3 LC,20,091,
04152011,3.8,ug/m3 LC,20,091,
04182011,15,ug/m3 LC,20,091,
04212011,3.7,ug/m3 LC,20,091,
04242011,3.6,ug/m3 LC,20,091,
04272011,4.9,ug/m3 LC,20,091,
04302011,5.5,ug/m3 LC,20,091,
05032011,5.4,ug/m3 LC,20,091,
05062011,4.1,ug/m3 LC,20,091,
05092011,16,ug/m3 LC,20,091,
05122011,8.3,ug/m3 LC,20,091,
05152011,2.6,ug/m3 LC,20,091,
05182011,5.6,ug/m3 LC,20,091,
05212011,8.5,ug/m3 LC,20,091,
05242011,3.9,ug/m3 LC,20,091,
05272011,6.9,ug/m3 LC,20,091,
05302011,11.1,ug/m3 LC,20,091,
06022011,13.8,ug/m3 LC,20,091,
06052011,9.5,ug/m3 LC,20,091,
06082011,21.5,ug/m3 LC,20,091,
06112011,6.2,ug/m3 LC,20,091,
06142011,15.2,ug/m3 LC,20,091,
06172011,10.3,ug/m3 LC,20,091,
06202011,8.6,ug/m3 LC,20,091,
06232011,4.5,ug/m3 LC,20,091,
06262011,10.2,ug/m3 LC,20,091,
06292011,9.7,ug/m3 LC,20,091,
07022011,13.8,ug/m3 LC,20,091,
07052011,13.4,ug/m3 LC,20,091,
07082011,12.2,ug/m3 LC,20,091,
07112011,9.4,ug/m3 LC,20,091,
07142011,11.2,ug/m3 LC,20,091,
07172011,15.6,ug/m3 LC,20,091,
07202011,8.9,ug/m3 LC,20,091,
07232011,10.2,ug/m3 LC,20,091,
07262011,8.5,ug/m3 LC,20,091,
07292011,7.8,ug/m3 LC,20,091,
08012011,11.2,ug/m3 LC,20,091,
08042011,6.9,ug/m3 LC,20,091,
08072011,6,ug/m3 LC,20,091,
08102011,6.3,ug/m3 LC,20,091,
08132011,5.4,ug/m3 LC,20,091,
08162011,10.2,ug/m3 LC,20,091,
08192011,7.6,ug/m3 LC,20,091,
08222011,7.8,ug/m3 LC,20,091,
08252011,5.1,ug/m3 LC,20,091,
08282011,7,ug/m3 LC,20,091,
08312011,15.4,ug/m3 LC,20,091,
09032011,15.5,ug/m3 LC,20,091,
09062011,4.2,ug/m3 LC,20,091,
09092011,6.6,ug/m3 LC,20,091,
09122011,8.8,ug/m3 LC,20,091,
09152011,2.6,ug/m3 LC,20,091,
09182011,6.5,ug/m3 LC,20,091,
09212011,3.8,ug/m3 LC,20,091,
09242011,4.1,ug/m3 LC,20,091,
09272011,7.8,ug/m3 LC,20,091,
09302011,5.5,ug/m3 LC,20,091,
10032011,6.5,ug/m3 LC,20,091,
10062011,10.9,ug/m3 LC,20,091,
10092011,9.5,ug/m3 LC,20,091,
10122011,6.3,ug/m3 LC,20,091,
10152011,4,ug/m3 LC,20,091,
10182011,3.5,ug/m3 LC,20,091,
10212011,7.3,ug/m3 LC,20,091,
10242011,5.4,ug/m3 LC,20,091,
10272011,6.9,ug/m3 LC,20,091,
10302011,4.1,ug/m3 LC,20,091,
11022011,7.2,ug/m3 LC,20,091,
11052011,9.3,ug/m3 LC,20,091,
11082011,4.2,ug/m3 LC,20,091,
11112011,4.8,ug/m3 LC,20,091,
11142011,3.9,ug/m3 LC,20,091,
11172011,3.7,ug/m3 LC,20,091,
11202011,10.1,ug/m3 LC,20,091,
11232011,13.2,ug/m3 LC,20,091,
11262011,7.8,ug/m3 LC,20,091,
11292011,5.6,ug/m3 LC,20,091,
12022011,13.9,ug/m3 LC,20,091,
12052011,11.3,ug/m3 LC,20,091,
12082011,17.5,ug/m3 LC,20,091,
12112011,15.3,ug/m3 LC,20,091,
12142011,6.9,ug/m3 LC,20,091,
12172011,6.5,ug/m3 LC,20,091,
12202011,5,ug/m3 LC,20,091,
12232011,5.4,ug/m3 LC,20,091,
12262011,7,ug/m3 LC,20,091,
12292011,4.5,ug/m3 LC,20,091,
01032011,6.5,ug/m3 LC,20,107,
01062011,3.1,ug/m3 LC,20,107,
01092011,3.8,ug/m3 LC,20,107,
01122011,9.3,ug/m3 LC,20,107,
01152011,17.6,ug/m3 LC,20,107,
01182011,21.8,ug/m3 LC,20,107,
01212011,11.9,ug/m3 LC,20,107,
01242011,20.8,ug/m3 LC,20,107,
01272011,13.2,ug/m3 LC,20,107,
01302011,12.5,ug/m3 LC,20,107,
02022011,4.1,ug/m3 LC,20,107,
02112011,9.5,ug/m3 LC,20,107,
02142011,4.8,ug/m3 LC,20,107,
02172011,8.1,ug/m3 LC,20,107,
02202011,11.1,ug/m3 LC,20,107,
02232011,12,ug/m3 LC,20,107,
02262011,11.4,ug/m3 LC,20,107,
03012011,4.3,ug/m3 LC,20,107,
03042011,31.3,ug/m3 LC,20,107,
03072011,9.6,ug/m3 LC,20,107,
03102011,6.8,ug/m3 LC,20,107,
03132011,11.2,ug/m3 LC,20,107,
03222011,12.2,ug/m3 LC,20,107,
03252011,16.8,ug/m3 LC,20,107,
03282011,9.9,ug/m3 LC,20,107,
03312011,14.7,ug/m3 LC,20,107,
04032011,17.6,ug/m3 LC,20,107,
04062011,17.8,ug/m3 LC,20,107,
04092011,12.8,ug/m3 LC,20,107,
04122011,13.5,ug/m3 LC,20,107,
04152011,2.4,ug/m3 LC,20,107,
04182011,17.5,ug/m3 LC,20,107,
04212011,4.4,ug/m3 LC,20,107,
04242011,6.4,ug/m3 LC,20,107,
04272011,5.3,ug/m3 LC,20,107,
04302011,7.2,ug/m3 LC,20,107,
05032011,5.7,ug/m3 LC,20,107,
05062011,4.4,ug/m3 LC,20,107,
05092011,17.4,ug/m3 LC,20,107,
05122011,9.8,ug/m3 LC,20,107,
05152011,2.5,ug/m3 LC,20,107,
05182011,6.8,ug/m3 LC,20,107,
05212011,10.8,ug/m3 LC,20,107,
05242011,6.8,ug/m3 LC,20,107,
05272011,10.9,ug/m3 LC,20,107,
05302011,13.1,ug/m3 LC,20,107,
06022011,16,ug/m3 LC,20,107,
06052011,12.8,ug/m3 LC,20,107,
06082011,22.3,ug/m3 LC,20,107,
06112011,7.8,ug/m3 LC,20,107,
06142011,15.4,ug/m3 LC,20,107,
06172011,10,ug/m3 LC,20,107,
06202011,9,ug/m3 LC,20,107,
06232011,5.2,ug/m3 LC,20,107,
06262011,8.8,ug/m3 LC,20,107,
06292011,18.3,ug/m3 LC,20,107,
07022011,14.1,ug/m3 LC,20,107,
07052011,14.3,ug/m3 LC,20,107,
07082011,12.2,ug/m3 LC,20,107,
07142011,8.3,ug/m3 LC,20,107,
07202011,15.8,ug/m3 LC,20,107,
07232011,13.1,ug/m3 LC,20,107,
07262011,8.8,ug/m3 LC,20,107,
07292011,12.3,ug/m3 LC,20,107,
08012011,9.8,ug/m3 LC,20,107,
08042011,6.1,ug/m3 LC,20,107,
08072011,9,ug/m3 LC,20,107,
08102011,6.2,ug/m3 LC,20,107,
08132011,3.7,ug/m3 LC,20,107,
08162011,15,ug/m3 LC,20,107,
08192011,6.8,ug/m3 LC,20,107,
08222011,8.7,ug/m3 LC,20,107,
08252011,6.3,ug/m3 LC,20,107,
08282011,8.2,ug/m3 LC,20,107,
08312011,17.1,ug/m3 LC,20,107,
09032011,16.1,ug/m3 LC,20,107,
09062011,3.9,ug/m3 LC,20,107,
09092011,6.5,ug/m3 LC,20,107,
09122011,9,ug/m3 LC,20,107,
09152011,3,ug/m3 LC,20,107,
09182011,9.8,ug/m3 LC,20,107,
09212011,3.9,ug/m3 LC,20,107,
09242011,5.6,ug/m3 LC,20,107,
09272011,8.8,ug/m3 LC,20,107,
09302011,4.8,ug/m3 LC,20,107,
10032011,8.4,ug/m3 LC,20,107,
10062011,13.8,ug/m3 LC,20,107,
10092011,10.4,ug/m3 LC,20,107,
10122011,5.5,ug/m3 LC,20,107,
10152011,5.1,ug/m3 LC,20,107,
10182011,3.5,ug/m3 LC,20,107,
10212011,8.3,ug/m3 LC,20,107,
10242011,8.8,ug/m3 LC,20,107,
10272011,9.1,ug/m3 LC,20,107,
10302011,4.9,ug/m3 LC,20,107,
11022011,9.4,ug/m3 LC,20,107,
11052011,9,ug/m3 LC,20,107,
11082011,1.3,ug/m3 LC,20,107,
11142011,4.6,ug/m3 LC,20,107,
11172011,4.1,ug/m3 LC,20,107,
11202011,12,ug/m3 LC,20,107,
11232011,11.8,ug/m3 LC,20,107,
11262011,9.7,ug/m3 LC,20,107,
11292011,5.7,ug/m3 LC,20,107,
12022011,19.5,ug/m3 LC,20,107,
12052011,13.9,ug/m3 LC,20,107,
12082011,9.7,ug/m3 LC,20,107,
12112011,14.5,ug/m3 LC,20,107,
12142011,8,ug/m3 LC,20,107,
12172011,5.4,ug/m3 LC,20,107,
12202011,3.3,ug/m3 LC,20,107,
12232011,3.7,ug/m3 LC,20,107,
12262011,4.4,ug/m3 LC,20,107,
12292011,4.2,ug/m3 LC,20,107,
01032011,9,ug/m3 LC,20,173,
01062011,3.6,ug/m3 LC,20,173,
01092011,7.4,ug/m3 LC,20,173,
01122011,16.9,ug/m3 LC,20,173,
01152011,24.9,ug/m3 LC,20,173,
01182011,11.5,ug/m3 LC,20,173,
01212011,6.4,ug/m3 LC,20,173,
01242011,15.8,ug/m3 LC,20,173,
01272011,7.9,ug/m3 LC,20,173,
01302011,10.6,ug/m3 LC,20,173,
02022011,3.5,ug/m3 LC,20,173,
02052011,17.5,ug/m3 LC,20,173,
02082011,6.4,ug/m3 LC,20,173,
02112011,17.1,ug/m3 LC,20,173,
02142011,3.3,ug/m3 LC,20,173,
02172011,6.3,ug/m3 LC,20,173,
02202011,8.8,ug/m3 LC,20,173,
02232011,10.4,ug/m3 LC,20,173,
02262011,18.9,ug/m3 LC,20,173,
03012011,6.4,ug/m3 LC,20,173,
03042011,26.7,ug/m3 LC,20,173,
03072011,17.4,ug/m3 LC,20,173,
03102011,7.8,ug/m3 LC,20,173,
03132011,14.9,ug/m3 LC,20,173,
03162011,12.1,ug/m3 LC,20,173,
03192011,8.3,ug/m3 LC,20,173,
03222011,6.9,ug/m3 LC,20,173,
03252011,28.5,ug/m3 LC,20,173,
03282011,18.5,ug/m3 LC,20,173,
03312011,23,ug/m3 LC,20,173,
04032011,13.4,ug/m3 LC,20,173,
04062011,32.1,ug/m3 LC,20,173,
04092011,14.4,ug/m3 LC,20,173,
04122011,21.8,ug/m3 LC,20,173,
04152011,1.8,ug/m3 LC,20,173,
04182011,30.5,ug/m3 LC,20,173,
04212011,6.3,ug/m3 LC,20,173,
04242011,8.4,ug/m3 LC,20,173,
04272011,5.1,ug/m3 LC,20,173,
04302011,3.3,ug/m3 LC,20,173,
05032011,7.1,ug/m3 LC,20,173,
05062011,7.3,ug/m3 LC,20,173,
05092011,15.4,ug/m3 LC,20,173,
05122011,5.3,ug/m3 LC,20,173,
05152011,1.6,ug/m3 LC,20,173,
05182011,10.9,ug/m3 LC,20,173,
05212011,8.5,ug/m3 LC,20,173,
05242011,10.3,ug/m3 LC,20,173,
05272011,8,ug/m3 LC,20,173,
05302011,15.3,ug/m3 LC,20,173,
06022011,13.8,ug/m3 LC,20,173,
06052011,9,ug/m3 LC,20,173,
06082011,19.2,ug/m3 LC,20,173,
06112011,5.6,ug/m3 LC,20,173,
06142011,11.5,ug/m3 LC,20,173,
06172011,9.9,ug/m3 LC,20,173,
06202011,7.5,ug/m3 LC,20,173,
06232011,6.1,ug/m3 LC,20,173,
06262011,8.1,ug/m3 LC,20,173,
06292011,8.7,ug/m3 LC,20,173,
07022011,12.4,ug/m3 LC,20,173,
07052011,13.8,ug/m3 LC,20,173,
07082011,6.8,ug/m3 LC,20,173,
07112011,6.8,ug/m3 LC,20,173,
07142011,7.9,ug/m3 LC,20,173,
07172011,14.3,ug/m3 LC,20,173,
07202011,9,ug/m3 LC,20,173,
07232011,10.2,ug/m3 LC,20,173,
07262011,8.6,ug/m3 LC,20,173,
07292011,12.1,ug/m3 LC,20,173,
08012011,6.9,ug/m3 LC,20,173,
08042011,8.1,ug/m3 LC,20,173,
08072011,6.9,ug/m3 LC,20,173,
08102011,5.4,ug/m3 LC,20,173,
08132011,5.1,ug/m3 LC,20,173,
08162011,10,ug/m3 LC,20,173,
08192011,7.7,ug/m3 LC,20,173,
08222011,11,ug/m3 LC,20,173,
08252011,4.8,ug/m3 LC,20,173,
08282011,11,ug/m3 LC,20,173,
08312011,14.7,ug/m3 LC,20,173,
09032011,17.1,ug/m3 LC,20,173,
09062011,4.1,ug/m3 LC,20,173,
09092011,7.5,ug/m3 LC,20,173,
09122011,7.6,ug/m3 LC,20,173,
09152011,2.2,ug/m3 LC,20,173,
09182011,7.3,ug/m3 LC,20,173,
09212011,3.2,ug/m3 LC,20,173,
09242011,6,ug/m3 LC,20,173,
09272011,9.6,ug/m3 LC,20,173,
09302011,6.2,ug/m3 LC,20,173,
10032011,8.7,ug/m3 LC,20,173,
10062011,10.8,ug/m3 LC,20,173,
10092011,3.2,ug/m3 LC,20,173,
10122011,5.1,ug/m3 LC,20,173,
10152011,6,ug/m3 LC,20,173,
10182011,3.4,ug/m3 LC,20,173,
10212011,9.4,ug/m3 LC,20,173,
10242011,9.1,ug/m3 LC,20,173,
10272011,6.2,ug/m3 LC,20,173,
10302011,5.8,ug/m3 LC,20,173,
11022011,6.8,ug/m3 LC,20,173,
11052011,7.9,ug/m3 LC,20,173,
11082011,2.5,ug/m3 LC,20,173,
11112011,4.6,ug/m3 LC,20,173,
11142011,5,ug/m3 LC,20,173,
11172011,6.5,ug/m3 LC,20,173,
11202011,12.5,ug/m3 LC,20,173,
11232011,10.2,ug/m3 LC,20,173,
11262011,2.4,ug/m3 LC,20,173,
11292011,6.4,ug/m3 LC,20,173,
12022011,10.6,ug/m3 LC,20,173,
12052011,8.8,ug/m3 LC,20,173,
12082011,17.1,ug/m3 LC,20,173,
12112011,24.5,ug/m3 LC,20,173,
12142011,8.9,ug/m3 LC,20,173,
12172011,10.4,ug/m3 LC,20,173,
12202011,6.3,ug/m3 LC,20,173,
12232011,6.6,ug/m3 LC,20,173,
12262011,10,ug/m3 LC,20,173,
12292011,8,ug/m3 LC,20,173,
01062011,4.5,ug/m3 LC,20,177,
01092011,12.3,ug/m3 LC,20,177,
01122011,18.5,ug/m3 LC,20,177,
01152011,15.7,ug/m3 LC,20,177,
01182011,13.3,ug/m3 LC,20,177,
01212011,15,ug/m3 LC,20,177,
01242011,11.4,ug/m3 LC,20,177,
01272011,0.3,ug/m3 LC,20,177,
02172011,5.8,ug/m3 LC,20,177,
02202011,9.5,ug/m3 LC,20,177,
02232011,10.4,ug/m3 LC,20,177,
02262011,19.9,ug/m3 LC,20,177,
03012011,5.3,ug/m3 LC,20,177,
03042011,32.8,ug/m3 LC,20,177,
03072011,11.4,ug/m3 LC,20,177,
03102011,8.7,ug/m3 LC,20,177,
03132011,14,ug/m3 LC,20,177,
03162011,10.7,ug/m3 LC,20,177,
03192011,8.2,ug/m3 LC,20,177,
03222011,8.6,ug/m3 LC,20,177,
03252011,17.8,ug/m3 LC,20,177,
03282011,17,ug/m3 LC,20,177,
03312011,18.8,ug/m3 LC,20,177,
04032011,16.5,ug/m3 LC,20,177,
04092011,15.5,ug/m3 LC,20,177,
04122011,40.8,ug/m3 LC,20,177,
04172011,17.6,ug/m3 LC,20,177,
04212011,5.2,ug/m3 LC,20,177,
04242011,3.9,ug/m3 LC,20,177,
04272011,4.6,ug/m3 LC,20,177,
04302011,3.8,ug/m3 LC,20,177,
05032011,6.7,ug/m3 LC,20,177,
05062011,4.1,ug/m3 LC,20,177,
05092011,16.1,ug/m3 LC,20,177,
05122011,7.6,ug/m3 LC,20,177,
05152011,3.3,ug/m3 LC,20,177,
05182011,6.2,ug/m3 LC,20,177,
05212011,9,ug/m3 LC,20,177,
05242011,5.4,ug/m3 LC,20,177,
05272011,5.6,ug/m3 LC,20,177,
05302011,13,ug/m3 LC,20,177,
06022011,11.1,ug/m3 LC,20,177,
06052011,9,ug/m3 LC,20,177,
06082011,20.5,ug/m3 LC,20,177,
06112011,9,ug/m3 LC,20,177,
06142011,13.9,ug/m3 LC,20,177,
06172011,10.4,ug/m3 LC,20,177,
06202011,6.4,ug/m3 LC,20,177,
06232011,4.4,ug/m3 LC,20,177,
06262011,11.3,ug/m3 LC,20,177,
06292011,9.8,ug/m3 LC,20,177,
07022011,11.3,ug/m3 LC,20,177,
07052011,18.5,ug/m3 LC,20,177,
07082011,12.4,ug/m3 LC,20,177,
07112011,8.7,ug/m3 LC,20,177,
07142011,9.3,ug/m3 LC,20,177,
07172011,13.5,ug/m3 LC,20,177,
07202011,9.5,ug/m3 LC,20,177,
07232011,11.4,ug/m3 LC,20,177,
07262011,9.7,ug/m3 LC,20,177,
07292011,6.2,ug/m3 LC,20,177,
08012011,9.5,ug/m3 LC,20,177,
08042011,6,ug/m3 LC,20,177,
08072011,5.2,ug/m3 LC,20,177,
08102011,5.6,ug/m3 LC,20,177,
08132011,4.4,ug/m3 LC,20,177,
08162011,12.6,ug/m3 LC,20,177,
08192011,8.1,ug/m3 LC,20,177,
08222011,7.7,ug/m3 LC,20,177,
08252011,4.8,ug/m3 LC,20,177,
08282011,9.1,ug/m3 LC,20,177,
08312011,17.6,ug/m3 LC,20,177,
09032011,14.6,ug/m3 LC,20,177,
09062011,5.1,ug/m3 LC,20,177,
09092011,6.6,ug/m3 LC,20,177,
09152011,3.7,ug/m3 LC,20,177,
09182011,4.1,ug/m3 LC,20,177,
09212011,3.7,ug/m3 LC,20,177,
09242011,7.2,ug/m3 LC,20,177,
09272011,8.3,ug/m3 LC,20,177,
09302011,4.2,ug/m3 LC,20,177,
10032011,8.5,ug/m3 LC,20,177,
10062011,12.7,ug/m3 LC,20,177,
10092011,8.8,ug/m3 LC,20,177,
10122011,8.3,ug/m3 LC,20,177,
10152011,4.6,ug/m3 LC,20,177,
10182011,3.3,ug/m3 LC,20,177,
10212011,8.4,ug/m3 LC,20,177,
10242011,6.2,ug/m3 LC,20,177,
10272011,5.1,ug/m3 LC,20,177,
10302011,8.3,ug/m3 LC,20,177,
11022011,5.4,ug/m3 LC,20,177,
11052011,9,ug/m3 LC,20,177,
11082011,3,ug/m3 LC,20,177,
11112011,3.7,ug/m3 LC,20,177,
11142011,4.6,ug/m3 LC,20,177,
11172011,2.6,ug/m3 LC,20,177,
11202011,9.1,ug/m3 LC,20,177,
11232011,8.6,ug/m3 LC,20,177,
11262011,7.6,ug/m3 LC,20,177,
